Date,Portfolio_Value,Action
2020-11-23,280430.89920043945,HOLD
2020-11-24,280384.2695617676,HOLD
2020-11-25,273337.72857666016,HOLD
2020-11-26,281002.09411621094,HOLD
2020-11-27,286104.861907959,HOLD
2020-12-01,283324.7331237793,HOLD
2020-12-02,281156.5457153321,HOLD
2020-12-03,283694.79232788086,HOLD
2020-12-04,284155.2600097656,HOLD
2020-12-07,281480.0115966797,HOLD
2020-12-08,279306.0499572754,HOLD
2020-12-09,282336.81304931646,HOLD
2020-12-10,279460.4833984375,HOLD
2020-12-11,282319.30877685547,HOLD
2020-12-14,285513.27560424805,HOLD
2020-12-15,298560.16860961914,HOLD
2020-12-16,299964.79568481445,HOLD
2020-12-17,308130.37536621094,HOLD
2020-12-18,306137.1398925781,HOLD
2020-12-21,293859.5632934571,HOLD
2020-12-22,292084.8043823242,HOLD
2020-12-23,296601.8145751953,HOLD
2020-12-24,302197.04437255865,HOLD
2020-12-28,303316.10122680664,HOLD
2020-12-29,303106.2678527832,HOLD
2020-12-30,310895.9777832031,HOLD
2020-12-31,308625.8334350586,HOLD
2021-01-01,307748.6587524414,HOLD
2021-01-04,304021.33819580084,HOLD
2021-01-05,298356.1276245117,HOLD
2021-01-06,293186.3569641113,HOLD
2021-01-07,296141.3650512696,HOLD
2021-01-08,296199.6884155274,HOLD
2021-01-11,290502.37457275396,HOLD
2021-01-12,293879.9365234375,HOLD
2021-01-13,285761.02279663086,HOLD
2021-01-14,284271.8341064453,HOLD
2021-01-15,284636.1190795899,HOLD
2021-01-18,275092.0960998535,HOLD
2021-01-19,289039.47860717773,HOLD
2021-01-20,290368.33251953125,HOLD
2021-01-21,298315.3630065918,HOLD
2021-01-22,289820.4524230957,HOLD
2021-01-25,286099.033203125,HOLD
2021-01-27,282386.34796142584,HOLD
2021-01-28,280360.9910583496,HOLD
2021-01-29,275948.87939453125,HOLD
2021-02-01,294835.80780029297,HOLD
2021-02-02,301515.15853881836,HOLD
2021-02-03,305705.74310302734,HOLD
2021-02-04,320845.0503540039,HOLD
2021-02-05,322809.2694091797,HOLD
2021-02-08,320428.3251953125,HOLD
2021-02-09,314751.49353027344,HOLD
2021-02-10,319157.7764892578,HOLD
2021-02-11,324470.32318115234,HOLD
2021-02-12,325076.5084838867,HOLD
2021-02-15,336873.1170654297,HOLD
2021-02-16,335730.8361816406,HOLD
2021-02-17,332519.3469238281,HOLD
2021-02-18,324254.6792602539,HOLD
2021-02-19,320442.88787841797,HOLD
2021-02-22,313384.6350097656,HOLD
2021-02-23,313783.92852783203,HOLD
2021-02-24,324228.38653564453,HOLD
2021-02-25,322308.00079345703,HOLD
2021-02-26,306859.82666015625,HOLD
2021-03-01,306970.55389404297,HOLD
2021-03-02,309855.5993652344,HOLD
2021-03-03,323062.7182006836,HOLD
2021-03-04,319740.5743408203,HOLD
2021-03-05,317350.9143066406,HOLD
2021-03-08,310109.1571044922,HOLD
2021-03-09,315611.1276245117,HOLD
2021-03-10,323188.15338134766,HOLD
2021-03-12,323934.1549682617,HOLD
2021-03-15,317010.01678466797,HOLD
2021-03-16,317994.94079589844,HOLD
2021-03-17,312390.9588623047,HOLD
2021-03-18,313093.27239990234,HOLD
2021-03-19,317837.6202392578,HOLD
2021-03-22,314113.24127197266,HOLD
2021-03-23,313498.37646484375,HOLD
2021-03-24,307174.5767211914,HOLD
2021-03-25,298542.6461791992,HOLD
2021-03-26,302089.24057006836,HOLD
2021-03-30,302701.2545776367,HOLD
2021-03-31,300154.21951293945,HOLD
2021-04-01,307282.3986816406,HOLD
2021-04-05,289234.7492980957,HOLD
2021-04-06,291018.2058715821,HOLD
2021-04-07,295914.0637207031,HOLD
2021-04-08,293139.7636413574,HOLD
2021-04-09,283977.5117492676,HOLD
2021-04-12,262919.4725036621,HOLD
2021-04-13,275610.81451416016,HOLD
2021-04-15,271621.2748718262,HOLD
2021-04-16,269074.2579650879,HOLD
2021-04-19,261089.34997558594,HOLD
2021-04-20,268902.3202514649,HOLD
2021-04-22,273276.57257080084,HOLD
2021-04-23,272058.409576416,HOLD
2021-04-26,276065.43533325195,HOLD
2021-04-27,283554.9215698242,HOLD
2021-04-28,307792.3468017578,HOLD
2021-04-29,319679.345703125,HOLD
2021-04-30,317758.92364501953,HOLD
2021-05-03,323543.5772705078,HOLD
2021-05-04,327308.77532958984,HOLD
2021-05-05,321445.4251098633,HOLD
2021-05-06,322240.9616088867,HOLD
2021-05-07,320201.0238647461,HOLD
2021-05-10,320416.66778564453,HOLD
2021-05-11,316173.55224609375,HOLD
2021-05-12,312309.3933105469,HOLD
2021-05-14,310674.4869995117,HOLD
2021-05-17,316488.26599121094,HOLD
2021-05-18,331563.5119628906,HOLD
2021-05-19,328209.228515625,HOLD
2021-05-20,325735.06134033203,HOLD
2021-05-21,328241.2954711914,HOLD
2021-05-24,326559.79583740234,HOLD
2021-05-25,327477.71697998047,HOLD
2021-05-26,336366.07421875,HOLD
2021-05-27,331181.6864013672,HOLD
2021-05-28,327017.3400878906,HOLD
2021-05-31,328019.8046875,HOLD
2021-06-01,337161.6470336914,HOLD
2021-06-02,338551.7477416992,HOLD
2021-06-03,343963.43688964844,HOLD
2021-06-04,349322.61322021484,HOLD
2021-06-07,333953.13568115234,HOLD
2021-06-08,335448.1167602539,HOLD
2021-06-09,330732.93060302734,HOLD
2021-06-10,354740.14923095703,HOLD
2021-06-11,356698.4851074219,HOLD
2021-06-14,361020.224609375,HOLD
2021-06-15,359096.8246459961,HOLD
2021-06-16,354460.3350830078,HOLD
2021-06-17,352633.1359863281,HOLD
2021-06-18,354778.02673339844,HOLD
2021-06-21,356465.30059814453,HOLD
2021-06-22,350683.5885620117,HOLD
2021-06-23,350613.60778808594,HOLD
2021-06-24,352245.5725097656,HOLD
2021-06-25,354122.34283447266,HOLD
2021-06-28,351863.8195800781,HOLD
2021-06-29,352758.49853515625,HOLD
2021-06-30,350628.1704711914,HOLD
2021-07-01,347789.79095458984,HOLD
2021-07-02,349573.3020019531,HOLD
2021-07-05,353941.63482666016,HOLD
2021-07-06,361501.04736328125,HOLD
2021-07-07,361279.5202636719,HOLD
2021-07-08,357146.4419555664,HOLD
2021-07-09,358217.6525878906,HOLD
2021-07-12,358999.8974609375,HOLD
2021-07-13,359277.24212646484,HOLD
2021-07-14,358086.3342285156,HOLD
2021-07-15,357841.1291503906,HOLD
2021-07-16,357593.0187988281,HOLD
2021-07-19,351168.47869873047,HOLD
2021-07-20,346874.7750854492,HOLD
2021-07-22,361685.35064697266,HOLD
2021-07-23,360830.0744628906,HOLD
2021-07-26,359752.98065185547,HOLD
2021-07-27,363781.10595703125,HOLD
2021-07-28,365564.5443725586,HOLD
2021-07-29,373626.5692138672,HOLD
2021-07-30,363585.54473876953,HOLD
2021-08-02,361974.28009033203,HOLD
2021-08-03,369645.21881103516,HOLD
2021-08-04,371235.9649658203,HOLD
2021-08-05,364761.81732177734,HOLD
2021-08-06,363363.69079589844,HOLD
2021-08-09,361545.20751953125,HOLD
2021-08-10,360199.59381103516,HOLD
2021-08-11,360065.3338623047,HOLD
2021-08-12,361915.9567260742,HOLD
2021-08-13,359408.56048583984,HOLD
2021-08-16,372286.83868408203,HOLD
2021-08-17,374210.34759521484,HOLD
2021-08-18,382033.0505371094,HOLD
2021-08-20,388863.27575683594,HOLD
2021-08-23,394181.52404785156,HOLD
2021-08-24,407485.96954345703,HOLD
2021-08-25,405433.90228271484,HOLD
2021-08-26,404675.04486083984,HOLD
2021-08-27,406697.8778076172,HOLD
2021-08-30,418309.27520751953,HOLD
2021-08-31,439267.0462036133,HOLD
2021-09-01,438980.98571777344,HOLD
2021-09-02,437746.24450683594,HOLD
2021-09-03,439202.8759765625,HOLD
2021-09-06,438207.45666503906,HOLD
2021-09-07,435344.01916503906,HOLD
2021-09-08,435688.4393310547,HOLD
2021-09-09,433788.2452392578,HOLD
2021-09-13,434658.04779052734,HOLD
2021-09-14,433023.5046386719,HOLD
2021-09-15,432824.9655151367,HOLD
2021-09-16,432670.2960205078,HOLD
2021-09-17,433680.24169921875,HOLD
2021-09-20,434477.08557128906,HOLD
2021-09-21,456158.7780761719,HOLD
2021-09-22,454979.5275878906,HOLD
2021-09-23,461132.5698852539,HOLD
2021-09-24,454964.96490478516,HOLD
2021-09-27,455084.5895385742,HOLD
2021-09-28,440364.58587646484,HOLD
2021-09-29,438735.78063964844,HOLD
2021-09-30,447650.1400756836,HOLD
2021-10-01,439164.8895263672,HOLD
2021-10-04,449223.45458984375,HOLD
2021-10-05,450925.14587402344,HOLD
2021-10-06,451564.41497802734,HOLD
2021-10-07,452308.7097167969,HOLD
2021-10-08,451392.16857910156,HOLD
2021-10-11,456348.5287475586,HOLD
2021-10-12,458604.80041503906,HOLD
2021-10-13,462898.5403442383,HOLD
2021-10-14,459022.2155761719,HOLD
2021-10-18,459176.92138671875,HOLD
2021-10-19,451806.6784667969,HOLD
2021-10-20,453093.9324951172,HOLD
2021-10-21,451689.92279052734,HOLD
2021-10-22,450107.8561401367,HOLD
2021-10-25,446397.89459228516,HOLD
2021-10-26,458598.9535522461,HOLD
2021-10-27,436794.7311401367,HOLD
2021-10-28,436917.29736328125,HOLD
2021-10-29,432010.65368652344,HOLD
2021-11-01,432813.3444213867,HOLD
2021-11-02,435230.16876220703,HOLD
2021-11-03,438785.4244995117,HOLD
2021-11-04,439302.0910644531,HOLD
2021-11-08,447974.1506958008,HOLD
2021-11-09,442361.08978271484,HOLD
2021-11-10,442591.6958618164,HOLD
2021-11-11,435075.4992675781,HOLD
2021-11-12,442454.4580078125,HOLD
2021-11-15,439836.2255859375,HOLD
2021-11-16,441088.47106933594,HOLD
2021-11-17,444121.21337890625,HOLD
2021-11-18,436958.18908691406,HOLD
2021-11-22,412051.0983276367,HOLD
2021-11-23,415320.32989501953,HOLD
2021-11-24,418998.0792236328,HOLD
2021-11-25,415991.66595458984,HOLD
2021-11-26,397383.60748291016,HOLD
2021-11-29,403145.49102783203,HOLD
2021-11-30,408487.09045410156,HOLD
2021-12-01,410906.8927001953,HOLD
2021-12-02,419184.92462158203,HOLD
2021-12-03,412690.3674316406,HOLD
2021-12-06,405830.9078979492,HOLD
2021-12-07,414669.3670654297,HOLD
2021-12-08,429751.40411376953,HOLD
2021-12-09,434351.61407470703,HOLD
2021-12-10,435063.8055419922,HOLD
2021-12-13,421417.91778564453,HOLD
2021-12-14,412494.8062133789,HOLD
2021-12-15,399730.37841796875,HOLD
2021-12-16,410331.8664550781,HOLD
2021-12-17,402874.0295410156,HOLD
2021-12-20,387289.99755859375,HOLD
2021-12-21,383985.79376220703,HOLD
2021-12-22,395290.7211303711,HOLD
