Date,Portfolio_Value,Action
2019-02-22,123828.94482421878,HOLD
2019-02-25,124133.72506713869,HOLD
2019-02-26,123654.0690307617,HOLD
2019-02-27,121655.49838256837,HOLD
2019-02-28,121350.71813964845,HOLD
2019-03-01,122634.80282592775,HOLD
2019-03-05,124083.7594604492,HOLD
2019-03-06,124168.69256591798,HOLD
2019-03-07,123758.9791870117,HOLD
2019-03-08,123928.86837768555,HOLD
2019-03-11,124993.10592651369,HOLD
2019-03-12,126372.11990356447,HOLD
2019-03-13,126162.26895141604,HOLD
2019-03-14,126931.73010253905,HOLD
2019-03-15,132547.70190429688,HOLD
2019-03-18,134396.37573242188,HOLD
2019-03-19,134806.08911132812,HOLD
2019-03-20,135190.80053710938,HOLD
2019-03-22,133656.8878173828,HOLD
2019-03-25,130898.87518310548,HOLD
2019-03-26,134326.41009521484,HOLD
2019-03-27,133317.17071533203,HOLD
2019-03-28,134106.57061767578,HOLD
2019-04-01,133971.6795654297,HOLD
2019-04-02,133976.673828125,HOLD
2019-04-03,133452.01580810547,HOLD
2019-04-04,132322.85284423828,HOLD
2019-04-05,133626.93756103516,HOLD
2019-04-08,134356.40631103516,HOLD
2019-04-09,134176.5362548828,HOLD
2019-04-10,135020.93432617188,HOLD
2019-04-11,134351.42736816406,HOLD
2019-04-12,134376.39868164062,HOLD
2019-04-15,137414.22790527344,HOLD
2019-04-16,138668.32403564453,HOLD
2019-04-18,136994.52600097656,HOLD
2019-04-22,135700.44512939453,HOLD
2019-04-23,135565.53875732422,HOLD
2019-04-24,136704.72088623047,HOLD
2019-04-25,136070.15844726562,HOLD
2019-04-26,137953.83807373047,HOLD
2019-04-30,138683.3221435547,HOLD
2019-05-02,140661.89276123047,HOLD
2019-05-03,141806.06915283203,HOLD
2019-05-06,141066.58123779297,HOLD
2019-05-07,140841.77813720703,HOLD
2019-05-08,140247.1851196289,HOLD
2019-05-09,138578.38134765625,HOLD
2019-05-10,139842.45068359375,HOLD
2019-05-13,138963.10809326172,HOLD
2019-05-14,138323.56671142578,HOLD
2019-05-15,139607.64373779297,HOLD
2019-05-16,141341.41888427734,HOLD
2019-05-17,146023.0499267578,HOLD
2019-05-20,150275.005859375,HOLD
2019-05-21,148811.05877685547,HOLD
2019-05-22,149545.52178955078,HOLD
2019-05-23,149995.20458984375,HOLD
2019-05-24,151189.3695678711,HOLD
2019-05-27,152958.08923339844,HOLD
2019-05-28,151119.40393066406,HOLD
2019-05-29,151409.19372558594,HOLD
2019-05-30,153552.66693115234,HOLD
2019-05-31,152233.61474609375,HOLD
2019-06-03,153142.93823242188,HOLD
2019-06-04,153152.94207763672,HOLD
2019-06-06,151444.16888427734,HOLD
2019-06-07,151199.3427734375,HOLD
2019-06-10,150279.9848022461,HOLD
2019-06-11,150789.61407470703,HOLD
2019-06-12,148371.37982177734,HOLD
2019-06-13,150419.88543701172,HOLD
2019-06-14,147407.0428466797,HOLD
2019-06-17,146058.04040527344,HOLD
2019-06-18,146207.91424560547,HOLD
2019-06-19,149800.33642578125,HOLD
2019-06-20,151853.8975830078,HOLD
2019-06-21,149000.90203857422,HOLD
2019-06-24,147082.29321289062,HOLD
2019-06-25,148411.34924316406,HOLD
2019-06-26,149080.85620117188,HOLD
2019-06-27,148181.50592041016,HOLD
2019-06-28,147731.85375976562,HOLD
2019-07-01,148141.52117919922,HOLD
2019-07-02,147172.2205810547,HOLD
2019-07-03,147521.97216796875,HOLD
2019-07-04,149800.33642578125,HOLD
2019-07-05,151738.96826171875,HOLD
2019-07-08,147551.95306396484,HOLD
2019-07-09,146307.8607788086,HOLD
2019-07-10,147606.93591308594,HOLD
2019-07-11,148516.24407958984,HOLD
2019-07-12,148466.2861328125,HOLD
2019-07-15,150910.83984375,HOLD
2019-07-16,150245.97479248047,HOLD
2019-07-17,153560.3881225586,HOLD
2019-07-18,153925.30633544922,HOLD
2019-07-19,149990.9916381836,HOLD
2019-07-22,145531.77380371094,HOLD
2019-07-23,149501.0942993164,HOLD
2019-07-24,149821.06414794922,HOLD
2019-07-25,148606.248046875,HOLD
2019-07-26,151285.76190185547,HOLD
2019-07-29,150350.96154785156,HOLD
2019-07-30,149970.99926757812,HOLD
2019-07-31,152055.6290283203,HOLD
2019-08-01,149681.05627441406,HOLD
2019-08-02,150860.85125732422,HOLD
2019-08-05,146111.6904296875,HOLD
2019-08-06,148631.23468017578,HOLD
2019-08-07,147731.4248046875,HOLD
2019-08-08,150375.94818115234,HOLD
2019-08-09,153310.41455078125,HOLD
2019-08-13,151240.79821777344,HOLD
2019-08-14,149281.11694335938,HOLD
2019-08-16,149996.00122070312,HOLD
2019-08-19,149736.05444335938,HOLD
2019-08-20,150610.8930053711,HOLD
2019-08-21,150675.87969970703,HOLD
2019-08-22,147926.35424804688,HOLD
2019-08-23,147121.51196289062,HOLD
2019-08-26,151380.76013183594,HOLD
2019-08-27,150255.9633178711,HOLD
2019-08-28,148466.2861328125,HOLD
2019-08-29,145186.86328125,HOLD
2019-08-30,143247.18969726562,HOLD
2019-09-03,141532.51837158203,HOLD
2019-09-04,142747.2885131836,HOLD
2019-09-05,141117.5809326172,HOLD
2019-09-06,144257.01123046875,HOLD
2019-09-09,147231.49298095703,HOLD
2019-09-11,147621.41314697266,HOLD
2019-09-12,145856.75323486328,HOLD
2019-09-13,148526.27856445312,HOLD
2019-09-16,147596.41119384766,HOLD
2019-09-17,144931.89544677734,HOLD
2019-09-18,146576.6011352539,HOLD
2019-09-19,145361.81567382812,HOLD
2019-09-20,153985.29876708984,HOLD
2019-09-23,164158.50463867188,HOLD
2019-09-24,161908.88037109375,HOLD
2019-09-25,160259.2110595703,HOLD
2019-09-26,162783.7342529297,HOLD
2019-09-27,164448.46295166016,HOLD
2019-09-30,164543.4305419922,HOLD
2019-10-01,164918.35260009766,HOLD
2019-10-03,161673.95086669922,HOLD
2019-10-04,156414.8543701172,HOLD
2019-10-07,155664.99493408203,HOLD
2019-10-09,161333.98864746094,HOLD
2019-10-10,158579.46893310547,HOLD
2019-10-11,158874.42150878906,HOLD
2019-10-14,158649.48052978516,HOLD
2019-10-15,161658.93743896484,HOLD
2019-10-16,160654.12548828125,HOLD
2019-10-17,160554.13299560547,HOLD
2019-10-18,161623.94696044922,HOLD
2019-10-22,162983.6885986328,HOLD
2019-10-23,161463.97735595703,HOLD
2019-10-24,161418.98303222656,HOLD
2019-10-25,158959.4312133789,HOLD
2019-10-27,159399.3246459961,HOLD
2019-10-29,157654.64178466797,HOLD
2019-10-30,157989.59442138672,HOLD
2019-10-31,157549.6703491211,HOLD
2019-11-01,158089.5869140625,HOLD
2019-11-04,157204.72918701172,HOLD
2019-11-05,155490.0272216797,HOLD
2019-11-06,157204.72918701172,HOLD
2019-11-07,158499.4994506836,HOLD
2019-11-08,160124.2127685547,HOLD
2019-11-11,161788.92614746094,HOLD
2019-11-13,160679.11212158203,HOLD
2019-11-14,159859.2410888672,HOLD
2019-11-15,162373.80639648438,HOLD
2019-11-18,162818.75537109375,HOLD
2019-11-19,162478.79315185547,HOLD
2019-11-20,160044.2279663086,HOLD
2019-11-21,159624.28094482422,HOLD
2019-11-22,157009.78442382812,HOLD
2019-11-25,160464.15966796875,HOLD
2019-11-26,160539.1195678711,HOLD
2019-11-27,161888.9033203125,HOLD
2019-11-28,161598.96032714844,HOLD
2019-11-29,161618.9526977539,HOLD
2019-12-02,163398.64135742188,HOLD
2019-12-03,164773.39642333984,HOLD
2019-12-04,165223.3090209961,HOLD
2019-12-05,165028.33361816406,HOLD
2019-12-06,167527.9008178711,HOLD
2019-12-09,166023.18768310547,HOLD
2019-12-10,166338.1019897461,HOLD
2019-12-11,168752.6748046875,HOLD
2019-12-12,171657.17559814453,HOLD
2019-12-13,169372.576171875,HOLD
2019-12-16,170492.37872314453,HOLD
2019-12-17,171427.20971679688,HOLD
2019-12-18,172532.02947998047,HOLD
2019-12-19,173046.92877197266,HOLD
2019-12-20,169367.5819091797,HOLD
2019-12-23,170587.36163330078,HOLD
2019-12-24,171252.24200439453,HOLD
2019-12-26,169522.54193115234,HOLD
2019-12-27,168657.69189453125,HOLD
2019-12-30,169137.6007080078,HOLD
2019-12-31,168532.7280883789,HOLD
2020-01-01,167502.9141845703,HOLD
2020-01-02,167252.9559326172,HOLD
2020-01-03,165808.20458984375,HOLD
2020-01-06,165353.28240966797,HOLD
2020-01-07,167182.95965576172,HOLD
2020-01-08,165583.2329711914,HOLD
2020-01-09,166603.0736694336,HOLD
2020-01-10,168567.71856689453,HOLD
2020-01-13,169207.58166503906,HOLD
2020-01-14,167777.85906982422,HOLD
2020-01-15,167657.8895263672,HOLD
2020-01-16,170252.40899658203,HOLD
2020-01-17,169907.48315429688,HOLD
2020-01-20,161888.9033203125,HOLD
2020-01-21,162608.75122070312,HOLD
2020-01-22,158649.48052978516,HOLD
2020-01-23,160684.12170410156,HOLD
2020-01-24,164393.46478271484,HOLD
2020-01-27,161933.88232421875,HOLD
2020-01-28,162703.73413085938,HOLD
2020-01-29,164143.52185058594,HOLD
2020-01-30,162923.72680664062,HOLD
2020-01-31,169272.59899902344,HOLD
2020-02-03,167722.87622070312,HOLD
2020-02-04,169927.49084472656,HOLD
2020-02-05,169072.6446533203,HOLD
2020-02-06,167497.90460205078,HOLD
2020-02-07,165403.27099609375,HOLD
2020-02-10,167027.98431396484,HOLD
2020-02-11,167842.84576416016,HOLD
2020-02-12,171587.17932128906,HOLD
2020-02-13,169077.63891601562,HOLD
2020-02-14,168192.76586914062,HOLD
