Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2020-10-05,106044.08,0,360.86,106044.08,-1.0,HOLD
2020-10-06,106044.08,0,368.11,106044.08,-1.0,HOLD
2020-10-07,106044.08,0,370.09,106044.08,-1.0,HOLD
2020-10-08,106044.08,0,374.79,106044.08,-1.0,HOLD
2020-10-09,106044.08,0,388.33,106044.08,-1.0,HOLD
2020-10-12,106044.08,0,390.79,106044.08,-1.0,HOLD
2020-10-13,106044.08,0,383.25,106044.08,-1.0,HOLD
2020-10-14,106044.08,0,393.45,106044.08,-1.0,HOLD
2020-10-15,106044.08,0,378.17,106044.08,-1.0,HOLD
2020-10-16,106044.08,0,383.1,106044.08,-1.0,HOLD
2020-10-19,106044.08,0,403.41,106044.08,-1.0,HOLD
2020-10-20,106044.08,0,401.0,106044.08,-1.0,HOLD
2020-10-21,106044.08,0,406.51,106044.08,-1.0,HOLD
2020-10-22,106044.08,0,399.35,106044.08,-1.0,HOLD
2020-10-23,106044.08,0,403.27,106044.08,-1.0,HOLD
2020-10-26,106044.08,0,391.18,106044.08,-1.0,HOLD
2020-10-27,106044.08,0,396.5,106044.08,-1.0,HOLD
2020-10-28,106044.08,0,383.05,106044.08,-1.0,HOLD
2020-10-29,106044.08,0,386.78,106044.08,-1.0,HOLD
2020-10-30,106044.08,0,379.72,106044.08,-1.0,HOLD
2020-11-02,106044.08,0,403.75,106044.08,-1.0,HOLD
2020-11-03,106044.08,0,429.29,106044.08,-1.0,HOLD
2020-11-04,106044.08,0,422.71,106044.08,-1.0,HOLD
2020-11-05,106044.08,0,424.11,106044.08,-1.0,HOLD
2020-11-06,106044.08,0,428.27,106044.08,-1.0,HOLD
2020-11-09,106044.08,0,447.52,106044.08,-1.0,HOLD
2020-11-10,5278.76,215,467.97,105893.11,1.0,BUY
2020-11-11,5278.76,215,470.59,106454.55,1.0,HOLD
2020-11-12,5278.76,215,461.06,104406.3,1.0,HOLD
2020-11-13,5278.76,215,469.62,106246.61,1.0,HOLD
2020-11-14,5278.76,215,470.92,106527.34,1.0,HOLD
2020-11-17,5278.76,215,470.44,106423.37,1.0,HOLD
2020-11-18,5278.76,215,481.32,108762.75,1.0,HOLD
2020-11-19,5278.76,215,463.04,104832.58,1.0,HOLD
2020-11-20,5278.76,215,464.44,105134.1,1.0,HOLD
2020-11-23,5278.76,215,452.89,102649.16,1.0,HOLD
2020-11-24,5278.76,215,462.51,104718.21,1.0,HOLD
2020-11-25,5278.76,215,457.19,103574.52,1.0,HOLD
2020-11-26,5278.76,215,459.7,104115.17,1.0,HOLD
2020-11-27,5278.76,215,457.82,103709.69,1.0,HOLD
2020-12-01,5278.76,215,469.18,106153.04,1.0,HOLD
2020-12-02,5278.76,215,464.69,105186.09,1.0,HOLD
2020-12-03,5278.76,215,466.04,105477.22,1.0,HOLD
2020-12-04,5278.76,215,485.58,109677.71,1.0,HOLD
2020-12-07,5278.76,215,493.7,111424.46,1.0,HOLD
2020-12-08,5278.76,215,491.72,110998.17,1.0,HOLD
2020-12-09,5278.76,215,494.72,111642.79,1.0,HOLD
2020-12-10,5278.76,215,490.32,110696.65,1.0,HOLD
2020-12-11,5278.76,215,498.54,112464.18,1.0,HOLD
2020-12-14,5278.76,215,508.55,114616.41,1.0,HOLD
2020-12-15,5278.76,215,501.05,113004.83,1.0,HOLD
2020-12-16,5278.76,215,495.64,111840.35,1.0,HOLD
2020-12-17,5278.76,215,493.65,111414.05,1.0,HOLD
2020-12-18,5278.76,215,500.18,112817.69,1.0,HOLD
2020-12-21,5278.76,215,478.27,108107.73,1.0,HOLD
2020-12-22,5278.76,215,483.88,109313.8,1.0,HOLD
2020-12-23,5278.76,215,487.08,110000.03,1.0,HOLD
2020-12-24,5278.76,215,496.7,112069.08,1.0,HOLD
2020-12-28,5278.76,215,503.03,113431.11,1.0,HOLD
2020-12-29,5278.76,215,511.45,115240.24,1.0,HOLD
2020-12-30,5278.76,215,511.4,115229.84,1.0,HOLD
2020-12-31,5278.76,215,517.49,116539.89,1.0,HOLD
2021-01-01,5278.76,215,510.19,114969.91,1.0,HOLD
2021-01-04,5278.76,215,514.25,115843.3,1.0,HOLD
2021-01-05,5278.76,215,519.62,116997.39,1.0,HOLD
2021-01-06,5278.76,215,528.76,118962.46,1.0,HOLD
2021-01-07,5278.76,215,523.35,117797.98,1.0,HOLD
2021-01-08,5278.76,215,524.26,117995.53,1.0,HOLD
2021-01-11,5278.76,215,526.83,118546.58,1.0,HOLD
2021-01-12,5278.76,215,530.02,119232.8,1.0,HOLD
2021-01-13,5278.76,215,538.24,121000.33,1.0,HOLD
2021-01-14,5278.76,215,535.14,120334.9,1.0,HOLD
2021-01-15,5278.76,215,525.18,118193.07,1.0,HOLD
2021-01-18,5278.76,215,515.66,116144.81,1.0,HOLD
2021-01-19,5278.76,215,528.52,118910.47,1.0,HOLD
2021-01-20,5278.76,215,532.92,119856.63,1.0,HOLD
2021-01-21,5278.76,215,534.56,120210.14,1.0,HOLD
2021-01-22,5278.76,215,516.28,116279.98,1.0,HOLD
2021-01-25,5278.76,215,520.4,117163.74,1.0,HOLD
2021-01-27,5278.76,215,505.21,113898.99,1.0,HOLD
2021-01-28,5278.76,215,510.92,115125.88,1.0,HOLD
2021-01-29,5278.76,215,519.38,116945.39,1.0,HOLD
2021-02-01,5278.76,215,583.99,130836.13,1.0,HOLD
2021-02-02,5278.76,215,597.09,133653.81,1.0,HOLD
2021-02-03,5278.76,215,601.93,134693.51,1.0,HOLD
2021-02-04,5278.76,215,607.68,135930.81,1.0,HOLD
2021-02-05,5278.76,215,594.0,132988.39,1.0,HOLD
2021-02-08,5278.76,215,608.94,136201.12,1.0,HOLD
2021-02-09,5278.76,215,612.57,136980.93,1.0,HOLD
2021-02-10,5278.76,215,611.41,136731.39,1.0,HOLD
2021-02-11,5278.76,215,609.96,136419.49,1.0,HOLD
2021-02-12,5278.76,215,626.35,139944.15,1.0,HOLD
2021-02-15,5278.76,215,651.84,145423.52,1.0,HOLD
2021-02-16,5278.76,215,636.75,142179.56,1.0,HOLD
2021-02-17,5278.76,215,635.78,141971.61,1.0,HOLD
2021-02-18,5278.76,215,623.5,139330.72,1.0,HOLD
2021-02-19,5278.76,215,603.57,135047.05,1.0,HOLD
2021-02-22,5278.76,215,589.84,132094.22,1.0,HOLD
2021-02-23,5278.76,215,596.08,133435.46,1.0,HOLD
2021-02-24,5278.76,215,620.06,138592.5,1.0,HOLD
2021-02-25,5278.76,215,607.39,135868.43,1.0,HOLD
2021-02-26,5278.76,215,578.14,129578.09,1.0,HOLD
2021-03-01,5278.76,215,588.39,131782.3,1.0,HOLD
2021-03-02,5278.76,215,590.47,132229.37,1.0,HOLD
2021-03-03,5278.76,215,611.36,136720.99,1.0,HOLD
2021-03-04,5278.76,215,600.38,134360.83,1.0,HOLD
2021-03-05,5278.76,215,589.45,132011.04,1.0,HOLD
2021-03-08,5278.76,215,588.1,131719.93,1.0,HOLD
2021-03-09,5278.76,215,604.59,135265.38,1.0,HOLD
2021-03-10,5278.76,215,605.07,135369.35,1.0,HOLD
2021-03-12,5278.76,215,592.74,132718.05,1.0,HOLD
2021-03-15,5278.76,215,583.7,130773.76,1.0,HOLD
2021-03-16,5278.76,215,575.43,128995.84,1.0,HOLD
2021-03-17,5278.76,215,570.16,127862.54,1.0,HOLD
2021-03-18,5278.76,215,559.61,125595.92,1.0,HOLD
2021-03-19,5278.76,215,567.4,127269.88,1.0,HOLD
2021-03-22,5278.76,215,554.63,124525.01,1.0,HOLD
2021-03-23,5278.76,215,567.16,127217.89,1.0,HOLD
2021-03-24,5278.76,215,548.88,123287.74,1.0,HOLD
2021-03-25,5278.76,215,552.8,124129.9,1.0,HOLD
