Date,Portfolio_Value,Action
2021-04-13,295526.875,HOLD
2021-04-15,287836.416015625,HOLD
2021-04-16,286357.451171875,HOLD
2021-04-19,288216.689453125,HOLD
2021-04-20,285850.3515625,HOLD
2021-04-22,285797.55859375,HOLD
2021-04-23,282142.48046875,HOLD
2021-04-26,284202.431640625,HOLD
2021-04-27,285248.271484375,HOLD
2021-04-28,286832.79296875,HOLD
2021-04-29,286906.767578125,HOLD
2021-04-30,286484.189453125,HOLD
2021-05-03,285998.30078125,HOLD
2021-05-04,281212.83203125,HOLD
2021-05-05,283769.306640625,HOLD
2021-05-06,288015.91796875,HOLD
2021-05-07,286103.857421875,HOLD
2021-05-10,283357.275390625,HOLD
2021-05-11,281476.943359375,HOLD
2021-05-12,280705.76171875,HOLD
2021-05-14,278466.220703125,HOLD
2021-05-17,281212.83203125,HOLD
2021-05-18,283452.373046875,HOLD
2021-05-19,282818.564453125,HOLD
2021-05-20,283304.541015625,HOLD
2021-05-21,286515.888671875,HOLD
2021-05-24,285153.14453125,HOLD
2021-05-25,288015.91796875,HOLD
2021-05-26,295547.939453125,HOLD
2021-05-27,296604.384765625,HOLD
2021-05-28,297195.9765625,HOLD
2021-05-31,297986.142578125,HOLD
2021-06-01,296587.275390625,HOLD
2021-06-02,294761.40625,HOLD
2021-06-03,297110.546875,HOLD
2021-06-04,296256.30859375,HOLD
2021-06-07,297110.546875,HOLD
2021-06-08,302086.357421875,HOLD
2021-06-09,302588.30078125,HOLD
2021-06-10,304510.29296875,HOLD
2021-06-11,309336.630859375,HOLD
2021-06-14,312518.65234375,HOLD
2021-06-15,315102.724609375,HOLD
