Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2024-03-12,113236.17,0,343.3,113236.17,0.0,HOLD
2024-03-13,113236.17,0,345.13,113236.17,0.0,HOLD
2024-03-14,113236.17,0,347.7,113236.17,0.0,HOLD
2024-03-15,113236.17,0,346.88,113236.17,0.0,HOLD
2024-03-18,113236.17,0,346.8,113236.17,0.0,HOLD
2024-03-19,113236.17,0,349.14,113236.17,0.0,HOLD
2024-03-20,113236.17,0,352.29,113236.17,0.0,HOLD
2024-03-21,113236.17,0,353.63,113236.17,0.0,HOLD
2024-03-22,113236.17,0,354.48,113236.17,0.0,HOLD
2024-03-26,113236.17,0,349.95,113236.17,0.0,HOLD
2024-03-27,113236.17,0,354.32,113236.17,0.0,HOLD
2024-03-28,113236.17,0,356.3,113236.17,0.0,HOLD
2024-04-01,113236.17,0,357.34,113236.17,0.0,HOLD
2024-04-02,113236.17,0,350.69,113236.17,0.0,HOLD
2024-04-03,113236.17,0,345.45,113236.17,0.0,HOLD
2024-04-04,113236.17,0,349.04,113236.17,0.0,HOLD
2024-04-05,113236.17,0,356.23,113236.17,0.0,HOLD
2024-04-08,113236.17,0,356.88,113236.17,0.0,HOLD
2024-04-09,113236.17,0,355.32,113236.17,0.0,HOLD
2024-04-10,113236.17,0,364.37,113236.17,0.0,HOLD
2024-04-12,5621.57,297,361.8,113074.94,1.0,BUY
2024-04-15,5621.57,297,358.82,112191.87,0.0,HOLD
2024-04-16,5621.57,297,357.72,111862.94,0.0,HOLD
2024-04-18,5621.57,297,356.55,111516.24,0.0,HOLD
2024-04-19,5621.57,297,357.73,111865.91,0.0,HOLD
2024-04-22,5621.57,297,361.18,112891.22,0.0,HOLD
2024-04-23,5621.57,297,361.8,113074.94,0.0,HOLD
2024-04-24,5621.57,297,367.73,114838.13,0.0,HOLD
2024-04-25,5621.57,297,327.75,102964.06,1.0,HOLD
2024-04-26,100809.02,0,320.98,100809.02,-1.0,SELL
2024-04-29,100809.02,0,327.34,100809.02,-1.0,HOLD
2024-04-30,100809.02,0,324.06,100809.02,0.0,HOLD
2024-05-02,100809.02,0,314.42,100809.02,0.0,HOLD
2024-05-03,100809.02,0,308.65,100809.02,-1.0,HOLD
2024-05-06,100809.02,0,324.13,100809.02,-1.0,HOLD
2024-05-07,100809.02,0,328.04,100809.02,0.0,HOLD
2024-05-08,100809.02,0,328.93,100809.02,0.0,HOLD
2024-05-09,100809.02,0,327.88,100809.02,0.0,HOLD
2024-05-10,100809.02,0,324.86,100809.02,0.0,HOLD
2024-05-13,100809.02,0,327.5,100809.02,0.0,HOLD
2024-05-14,100809.02,0,328.52,100809.02,0.0,HOLD
2024-05-15,100809.02,0,329.42,100809.02,0.0,HOLD
2024-05-16,100809.02,0,333.66,100809.02,0.0,HOLD
